"user_id","start_time","amount","id"
50400,"2018-02-14 18:55:35",150,18649
53317,"2018-04-02 02:13:28",250,18898
59268,"2018-06-30 16:11:58",200,19378
48108,"2018-01-11 03:48:40",250,18473
61593,"2018-08-10 08:29:31",100,19574
68161,"2018-11-21 03:05:54",100,20117
58864,"2018-06-22 22:27:40",50,19341
70096,"2018-12-12 07:07:24",100,20267
49822,"2018-02-07 15:37:55",100,18606
64615,"2018-09-22 01:38:35",100,19779
55795,"2018-05-12 22:28:07",100,19118
64586,"2018-09-23 05:28:49",50,19790
65266,"2018-10-04 17:02:41",50,19860
65971,"2018-10-15 11:37:53",100,19925
49303,"2018-01-30 12:27:20",50,18574
51746,"2018-03-09 11:23:47",150,18757
63126,"2018-08-31 04:24:27",100,19656
67451,"2018-11-06 17:37:57",150,20046
56666,"2018-05-22 20:46:05",100,19170
63374,"2018-09-05 10:36:03",100,19678
49899,"2018-02-07 13:14:27",200,18605
59106,"2018-06-29 05:09:05",50,19373
66228,"2018-10-17 09:57:02",25,19935
63462,"2018-09-08 06:14:52",25,19704
56438,"2018-05-17 09:10:07",100,19140
65594,"2018-10-09 08:25:28",100,19887
54002,"2018-04-12 18:29:16",200,18947
50081,"2018-02-11 19:24:53",150,18634
71691,"2018-12-24 16:30:38",100,20352
68352,"2018-11-21 22:39:47",250,20120
61481,"2018-08-05 01:26:29",150,19543
70083,"2018-12-07 13:58:52",150,20234
56106,"2018-05-15 06:52:18",50,19128
49896,"2018-02-06 20:22:23",100,18601
71445,"2018-12-26 19:00:30",200,20361
54407,"2018-04-19 15:42:47",100,18980
70094,"2018-12-09 07:44:56",50,20245
56088,"2018-05-14 06:21:08",100,19124
57276,"2018-06-02 15:40:40",150,19237
70936,"2018-12-22 10:08:14",50,20332
70194,"2018-12-14 14:57:14",50,20285
48916,"2018-01-24 23:16:53",100,18543
65078,"2018-09-30 01:52:59",50,19833
67938,"2018-11-17 15:51:11",25,20104
68126,"2018-11-16 12:30:02",100,20098
58448,"2018-06-15 15:08:15",150,19299
64453,"2018-09-27 18:58:12",50,19819
70297,"2018-12-11 06:06:31",50,20263
67469,"2018-11-06 12:02:51",100,20043
65573,"2018-10-11 23:03:26",200,19906
66416,"2018-10-25 02:57:52",100,19981
56885,"2018-05-26 05:23:23",50,19191
59326,"2018-07-01 06:22:15",50,19380
70109,"2018-12-06 18:09:15",150,20227
55486,"2018-05-05 07:18:44",50,19070
67215,"2018-11-02 02:41:21",100,20017
55569,"2018-05-03 12:44:41",150,19062
48433,"2018-01-17 05:39:35",50,18506
58958,"2018-06-23 08:32:58",200,19345
60304,"2018-07-16 13:10:06",100,19456
48983,"2018-01-25 20:24:57",100,18554
54020,"2018-04-09 19:09:52",150,18936
67872,"2018-11-12 23:53:24",150,20081
67950,"2018-11-16 15:53:14",50,20099
62021,"2018-08-15 19:24:36",50,19595
63472,"2018-09-06 12:24:23",250,19688
47972,"2018-01-09 22:34:47",150,18469
67160,"2018-11-04 07:05:06",50,20030
55783,"2018-05-06 20:08:04",100,19076
66263,"2018-10-17 21:30:50",100,19940
51231,"2018-02-27 04:52:30",150,18713
60092,"2018-07-14 16:58:54",100,19448
53723,"2018-04-08 17:18:34",50,18933
62835,"2018-08-30 00:39:02",100,19647
61146,"2018-07-31 21:46:59",150,19530
60790,"2018-07-28 09:46:46",50,19513
69983,"2018-12-10 07:53:07",100,20257
69850,"2018-12-08 00:28:37",100,20238
53213,"2018-03-29 00:52:28",100,18870
51192,"2018-02-26 20:14:27",100,18710
52634,"2018-03-23 11:23:00",50,18837
50477,"2018-02-16 01:32:37",100,18659
66503,"2018-10-22 19:28:52",150,19967
63459,"2018-09-10 05:18:11",100,19718
64434,"2018-09-23 02:42:00",100,19788
56207,"2018-05-19 18:11:19",50,19155
70806,"2018-12-17 16:58:24",100,20299
56596,"2018-05-27 02:51:17",250,19201
57858,"2018-06-08 01:06:24",100,19261
57333,"2018-05-31 09:09:48",100,19227
63556,"2018-09-09 13:05:40",100,19716
48930,"2018-01-27 13:59:03",200,18562
71154,"2018-12-20 12:43:54",25,20313
50207,"2018-02-14 13:28:32",150,18647
51155,"2018-02-27 04:36:03",50,18712
55724,"2018-05-08 17:27:04",150,19085
61412,"2018-08-05 02:14:04",25,19544
54887,"2018-04-27 19:21:31",150,19032
53991,"2018-04-08 12:05:39",25,18931
61696,"2018-08-11 19:08:27",150,19583
57586,"2018-06-05 16:42:05",50,19251
49381,"2018-02-04 23:50:36",100,18596
49992,"2018-02-08 16:25:31",100,18615
71760,"2019-01-01 06:28:08",150,20392
48895,"2018-01-25 17:05:28",50,18551
50009,"2018-02-08 09:13:38",100,18613
50319,"2018-02-14 21:28:41",100,18650
70547,"2018-12-13 10:14:21",100,20271
58130,"2018-06-09 13:21:32",50,19268
68784,"2018-11-24 23:52:27",150,20132
59442,"2018-07-04 07:03:56",50,19393
60360,"2018-07-14 19:07:33",100,19449
52552,"2018-03-18 16:43:21",150,18816
68820,"2018-11-28 20:24:38",150,20158
63476,"2018-09-09 15:12:21",50,19717
51556,"2018-03-02 09:28:05",50,18727
49067,"2018-01-27 05:41:56",50,18560
55733,"2018-05-06 07:41:26",50,19072
69335,"2018-12-04 17:40:01",50,20212
48016,"2018-01-09 12:09:05",150,18466
65135,"2018-10-03 22:47:44",50,19855
59444,"2018-07-05 03:25:53",250,19396
69194,"2018-12-05 13:42:57",100,20215
65239,"2018-10-04 06:15:44",100,19856
64176,"2018-09-21 04:21:30",100,19773
69252,"2018-11-30 23:26:33",25,20177
69895,"2018-12-09 11:33:42",150,20247
57015,"2018-05-25 08:24:31",100,19183
48078,"2018-01-17 02:42:08",50,18505
57226,"2018-05-31 10:25:16",100,19228
67839,"2018-11-16 04:06:44",50,20095
72026,"2018-12-30 20:27:36",25,20386
61070,"2018-07-29 19:59:40",100,19520
56553,"2018-05-19 07:10:39",150,19153
62681,"2018-08-27 05:59:56",50,19629
52358,"2018-03-18 03:27:04",50,18812
62911,"2018-08-31 02:02:36",25,19654
65990,"2018-10-18 09:36:34",200,19942
48536,"2018-01-19 20:43:51",200,18522
68758,"2018-11-26 23:39:07",150,20145
50701,"2018-02-22 05:59:27",100,18691
58476,"2018-06-19 21:19:44",150,19327
65857,"2018-10-17 13:26:46",100,19937
50331,"2018-02-13 11:14:44",100,18641
65492,"2018-10-09 03:59:52",100,19884
60381,"2018-07-17 17:11:49",50,19463
57917,"2018-06-11 05:27:59",100,19275
55422,"2018-04-30 17:36:20",100,19043
67427,"2018-11-09 19:13:26",150,20068
54451,"2018-04-16 12:06:16",50,18966
71571,"2018-12-23 14:28:35",150,20340
48442,"2018-01-21 19:19:54",100,18532
58594,"2018-06-22 17:49:37",100,19336
55521,"2018-05-06 06:50:08",150,19071
66032,"2018-10-15 19:46:56",50,19926
59229,"2018-06-28 04:38:52",100,19370
70631,"2018-12-17 21:13:12",200,20300
51735,"2018-03-05 06:38:25",100,18737
64411,"2018-09-20 02:22:44",150,19765
57813,"2018-06-07 16:22:59",200,19259
70291,"2018-12-12 16:34:30",50,20268
71215,"2018-12-19 22:30:04",100,20309
52002,"2018-03-14 20:54:34",50,18788
50511,"2018-02-14 18:25:21",250,18648
65373,"2018-10-06 06:55:57",100,19867
52495,"2018-03-17 09:18:28",200,18803
65204,"2018-10-08 16:14:11",50,19881
64462,"2018-09-22 00:18:53",50,19778
65150,"2018-10-04 11:10:33",100,19857
53025,"2018-03-27 08:24:41",200,18861
55589,"2018-05-02 18:37:12",150,19056
57024,"2018-05-30 07:48:48",50,19222
55372,"2018-05-03 12:01:21",100,19061
70118,"2018-12-11 17:52:36",100,20264
64661,"2018-09-23 04:30:54",150,19789
69311,"2018-11-30 01:07:28",150,20173
62413,"2018-08-28 03:08:29",100,19635
72070,"2018-12-30 01:52:05",150,20380
54914,"2018-04-22 16:46:01",50,18998
53843,"2018-04-05 20:36:58",25,18916
49995,"2018-02-07 12:35:16",25,18604
61402,"2018-08-06 21:10:48",200,19557
68519,"2018-11-29 08:43:22",150,20161
66769,"2018-10-29 18:37:35",50,20002
63265,"2018-09-08 14:50:17",150,19706
52119,"2018-03-12 21:06:31",100,18779
54479,"2018-04-17 03:55:23",100,18967
66394,"2018-10-23 07:23:18",100,19972
51967,"2018-03-11 21:22:56",200,18776
58748,"2018-06-22 21:39:07",100,19340
52309,"2018-03-15 05:21:37",50,18792
63866,"2018-09-16 10:56:11",150,19745
49829,"2018-02-13 09:42:39",150,18640
53193,"2018-03-30 22:46:10",100,18880
63062,"2018-09-04 21:14:42",50,19674
57897,"2018-06-11 10:29:28",100,19278
67713,"2018-11-12 07:29:30",150,20078
63365,"2018-09-03 23:59:35",100,19671
55035,"2018-04-26 01:15:13",300,19018
70318,"2018-12-14 02:48:40",50,20277
63296,"2018-09-07 22:55:54",100,19699
48543,"2018-01-20 08:05:53",50,18523
50460,"2018-02-20 19:18:48",50,18682
54452,"2018-04-19 15:42:47",150,18981
69275,"2018-12-01 21:57:15",100,20190
50558,"2018-02-16 23:29:45",50,18662
65041,"2018-09-29 19:09:18",200,19832
69131,"2018-12-02 22:25:39",200,20197
68684,"2018-11-23 16:21:00",50,20125
65935,"2018-10-18 01:12:12",150,19941
64955,"2018-10-02 18:35:42",100,19850
71618,"2018-12-26 05:37:10",50,20358
53061,"2018-03-29 16:22:52",50,18874
51988,"2018-03-08 13:03:43",100,18751
71346,"2018-12-23 17:20:09",150,20341
62807,"2018-08-29 07:18:30",150,19641
62416,"2018-08-23 14:20:27",50,19617
58600,"2018-06-22 19:27:43",50,19338
57326,"2018-06-01 04:43:48",250,19231
67613,"2018-11-08 21:04:59",150,20059
57131,"2018-05-25 07:53:30",100,19181
53665,"2018-04-08 10:36:54",100,18929
65958,"2018-10-14 12:20:36",100,19917
60490,"2018-07-17 14:43:02",100,19461
60254,"2018-07-16 17:47:38",50,19457
68982,"2018-12-04 20:38:34",50,20213
67792,"2018-11-11 08:59:06",100,20073
68981,"2018-12-02 10:33:26",50,20193
53852,"2018-04-11 17:23:28",150,18941
52250,"2018-03-17 15:27:23",150,18805
55585,"2018-05-03 05:21:04",25,19058
57379,"2018-05-31 21:50:33",100,19230
51326,"2018-02-26 23:06:06",200,18711
63137,"2018-09-02 01:13:36",100,19668
67619,"2018-11-11 20:40:50",150,20075
62734,"2018-08-26 05:02:26",50,19627
55483,"2018-05-01 22:28:00",50,19053
60910,"2018-07-27 22:11:01",150,19510
66680,"2018-10-23 23:01:25",100,19975
53776,"2018-04-10 21:00:44",100,18940
67418,"2018-11-07 03:13:12",50,20051
65313,"2018-10-06 13:49:24",200,19870
70149,"2018-12-08 13:41:36",25,20241
51800,"2018-03-09 13:58:24",200,18762
66144,"2018-10-21 07:18:29",100,19956
55106,"2018-04-30 19:47:43",150,19045
70487,"2018-12-17 22:01:44",100,20301
68951,"2018-12-01 22:17:55",50,20191
53222,"2018-03-28 15:41:39",150,18867
66967,"2018-11-03 01:12:06",100,20024
48914,"2018-01-29 14:22:56",100,18568
51834,"2018-03-10 19:41:15",50,18771
64928,"2018-09-28 02:10:58",150,19821
58535,"2018-06-21 16:26:30",100,19334
54382,"2018-04-15 03:37:45",150,18957
71525,"2018-12-24 05:31:18",25,20349
49672,"2018-02-09 03:32:57",100,18620
72198,"2019-01-01 20:03:56",150,20395
53918,"2018-04-10 16:36:04",100,18937
68993,"2018-12-03 08:27:32",150,20201
68787,"2018-11-29 02:10:19",100,20159
48678,"2018-01-19 02:33:49",50,18518
68496,"2018-11-25 11:30:59",25,20138
65011,"2018-10-01 16:25:58",25,19841
58454,"2018-06-17 09:11:43",100,19308
52245,"2018-03-15 03:06:25",100,18791
66153,"2018-10-16 23:05:37",200,19932
64937,"2018-10-01 03:37:43",100,19839
71448,"2018-12-26 06:34:26",50,20359
56980,"2018-05-24 15:42:40",50,19178
61347,"2018-08-04 03:06:36",100,19540
68668,"2018-11-26 01:05:52",50,20142
58081,"2018-06-15 21:35:10",100,19303
50862,"2018-02-24 20:54:56",100,18700
54037,"2018-04-14 05:33:29",100,18951
57173,"2018-05-28 22:27:27",100,19211
48588,"2018-01-18 14:23:34",150,18513
70255,"2018-12-11 23:19:16",150,20265
54418,"2018-04-15 19:27:52",25,18960
62557,"2018-08-27 09:44:49",50,19631
56118,"2018-05-18 17:20:38",100,19150
55444,"2018-05-01 20:55:21",150,19052
71898,"2018-12-28 07:54:23",100,20370
63355,"2018-09-08 17:27:06",250,19708
55421,"2018-04-30 17:46:55",150,19044
61604,"2018-08-14 01:34:12",50,19588
68479,"2018-11-25 19:12:01",200,20139
67764,"2018-11-15 14:40:14",150,20093
58622,"2018-06-19 05:18:29",100,19318
47771,"2018-01-03 07:30:09",50,18444
56151,"2018-05-12 09:38:34",50,19109
72191,"2019-01-03 22:16:03",25,20409
51211,"2018-02-27 14:16:10",150,18715
54084,"2018-04-15 06:11:49",100,18958
52563,"2018-03-23 19:46:49",200,18841
60231,"2018-07-17 15:02:20",100,19462
57871,"2018-06-09 19:36:16",100,19271
62965,"2018-09-01 19:59:18",100,19665
63402,"2018-09-07 09:43:23",25,19693
59497,"2018-07-04 02:55:22",50,19392
47779,"2018-01-07 12:48:08",50,18456
61855,"2018-08-13 17:13:03",50,19587
59741,"2018-07-10 13:42:04",150,19425
57143,"2018-05-29 14:57:54",150,19216
67356,"2018-11-08 19:11:33",150,20057
71201,"2018-12-22 11:37:35",100,20334
50563,"2018-02-16 01:15:10",50,18658
57620,"2018-06-03 09:52:23",50,19243
61484,"2018-08-06 01:11:20",150,19555
54152,"2018-04-18 11:32:02",200,18974
60892,"2018-07-26 19:30:44",150,19506
55156,"2018-04-27 02:10:03",200,19027
67216,"2018-11-02 03:16:43",100,20018
52288,"2018-03-18 14:25:43",100,18815
51717,"2018-03-06 20:36:52",50,18744
58319,"2018-06-19 04:15:26",100,19317
48147,"2018-01-13 19:11:20",50,18484
53002,"2018-03-31 05:39:05",150,18884
65452,"2018-10-09 19:31:25",100,19891
67358,"2018-11-09 08:58:11",50,20064
68016,"2018-11-23 04:05:39",100,20123
65749,"2018-10-11 18:23:13",100,19902
52824,"2018-03-29 02:50:53",50,18871
55682,"2018-05-04 16:02:48",100,19066
48349,"2018-01-15 00:39:39",50,18493
60806,"2018-07-27 16:40:08",200,19509
65609,"2018-10-08 23:29:21",50,19883
56048,"2018-05-10 08:58:44",50,19098
63056,"2018-09-06 01:22:02",50,19682
60937,"2018-07-31 05:07:52",50,19525
64391,"2018-09-23 07:51:50",50,19792
59202,"2018-07-02 20:18:32",100,19389
57677,"2018-06-07 21:15:03",100,19260
67715,"2018-11-09 19:36:37",50,20069
61359,"2018-08-05 10:03:09",100,19546
66846,"2018-10-28 21:13:35",50,19995
48714,"2018-01-23 05:33:32",100,18538
60997,"2018-08-02 22:03:48",100,19535
59089,"2018-06-30 04:30:52",200,19377
54417,"2018-04-16 05:27:27",50,18965
59691,"2018-07-12 00:05:41",50,19434
70585,"2018-12-14 04:22:58",100,20279
63401,"2018-09-06 05:42:33",50,19684
50457,"2018-02-16 21:38:22",50,18661
67796,"2018-11-17 08:54:47",100,20101
48672,"2018-01-25 20:57:49",150,18555
69173,"2018-12-03 15:55:04",100,20205
56435,"2018-05-17 09:16:48",150,19141
55963,"2018-05-13 12:24:47",100,19122
72155,"2019-01-02 19:30:22",100,20402
57395,"2018-06-03 04:43:41",100,19241
50547,"2018-02-15 02:50:58",150,18652
58606,"2018-06-22 13:53:03",100,19335
60838,"2018-07-26 11:13:14",50,19504
60339,"2018-07-15 17:12:11",50,19452
71766,"2018-12-27 04:59:19",250,20366
57271,"2018-05-29 16:38:45",100,19217
67021,"2018-10-29 07:39:02",250,20000
54259,"2018-04-14 05:03:45",150,18950
50932,"2018-02-22 16:22:07",100,18694
50962,"2018-02-27 05:54:33",200,18714
60779,"2018-07-24 13:15:35",50,19493
54839,"2018-04-26 15:35:30",50,19023
48504,"2018-01-18 03:41:20",50,18510
51883,"2018-03-09 00:27:24",100,18753
64244,"2018-09-19 08:04:40",50,19760
56310,"2018-05-17 05:12:23",200,19139
50572,"2018-02-20 17:59:51",50,18681
52030,"2018-03-09 13:04:33",150,18760
61974,"2018-08-14 19:21:09",50,19591
65705,"2018-10-12 04:22:21",100,19910
69546,"2018-12-04 21:16:55",100,20214
68749,"2018-11-29 21:53:17",100,20171
63770,"2018-09-16 16:21:59",50,19746
63050,"2018-08-31 05:56:02",200,19657
66750,"2018-10-28 01:50:04",150,19992
50428,"2018-02-13 18:26:05",50,18642
65097,"2018-09-30 16:44:41",50,19837
56623,"2018-05-21 17:53:30",100,19165
47829,"2018-01-05 12:50:29",100,18450
50007,"2018-02-08 21:43:03",200,18617
69388,"2018-11-29 21:28:50",150,20169
64197,"2018-09-19 09:01:57",100,19761
66831,"2018-10-31 20:44:12",100,20013
56324,"2018-05-18 11:59:06",100,19149
60853,"2018-07-27 00:21:37",50,19507
61343,"2018-08-05 18:08:19",100,19551
64554,"2018-09-21 07:22:48",100,19774
70415,"2018-12-10 09:24:30",100,20258
52860,"2018-03-24 14:02:30",150,18848
53758,"2018-04-05 23:35:46",100,18917
67142,"2018-11-05 21:47:39",100,20038
53137,"2018-03-31 18:36:57",250,18888
48005,"2018-01-09 17:17:12",100,18467
58697,"2018-06-22 21:37:55",150,19339
54718,"2018-04-22 00:04:54",50,18993
70905,"2018-12-22 16:55:16",150,20336
70925,"2018-12-23 08:16:29",100,20339
53848,"2018-04-06 14:21:24",50,18919
52688,"2018-03-20 11:35:06",100,18823
63352,"2018-09-06 05:12:42",25,19683
55063,"2018-04-26 15:08:41",200,19022
72125,"2019-01-03 11:43:46",100,20404
69031,"2018-12-03 11:09:06",100,20202
67566,"2018-11-12 18:21:33",100,20079
63487,"2018-09-08 07:28:23",100,19705
63020,"2018-09-04 05:31:04",100,19672
49603,"2018-02-04 11:38:59",150,18594
52344,"2018-03-21 02:56:31",150,18827
54211,"2018-04-16 05:07:50",50,18964
66332,"2018-10-23 08:14:53",25,19973
67246,"2018-11-05 22:46:57",200,20039
48801,"2018-01-25 21:58:28",50,18556
48214,"2018-01-16 16:23:32",50,18503
71481,"2018-12-21 19:41:34",50,20323
60340,"2018-07-20 09:44:42",150,19475
58636,"2018-06-22 19:23:39",100,19337
48321,"2018-01-16 02:14:56",100,18500
67354,"2018-11-03 03:32:18",50,20025
64792,"2018-10-01 02:38:05",50,19838
54871,"2018-04-25 13:52:16",50,19014
48422,"2018-01-18 00:48:23",100,18509
67585,"2018-11-07 07:08:09",50,20052
57602,"2018-06-03 01:52:26",200,19239
53453,"2018-04-05 09:17:26",150,18915
59600,"2018-07-05 16:13:09",150,19400
60616,"2018-07-24 04:41:48",100,19491
52061,"2018-03-13 07:49:35",100,18782
68895,"2018-11-27 00:10:11",250,20147
67138,"2018-10-30 10:58:18",100,20005
65450,"2018-10-09 05:42:38",200,19885
65761,"2018-10-11 19:28:05",100,19903
50100,"2018-02-11 06:04:04",50,18631
70057,"2018-12-09 01:12:20",150,20243
50534,"2018-02-18 03:13:19",50,18669
54294,"2018-04-14 02:54:10",100,18948
50261,"2018-02-14 23:04:46",100,18651
60476,"2018-07-20 10:26:02",150,19476
63437,"2018-09-07 16:40:03",100,19698
71429,"2018-12-24 23:49:55",100,20355
53536,"2018-04-03 13:56:15",100,18905
65446,"2018-10-06 19:16:03",25,19871
56672,"2018-05-18 11:58:00",50,19148
61482,"2018-08-07 06:26:28",100,19559
66224,"2018-10-22 18:43:16",150,19966
67308,"2018-11-06 21:53:42",50,20049
58724,"2018-06-28 02:00:50",50,19369
48044,"2018-01-15 18:30:34",200,18495
56443,"2018-05-18 03:59:43",200,19147
67179,"2018-11-06 21:41:05",150,20048
65717,"2018-10-11 22:54:42",100,19905
66146,"2018-10-23 00:27:20",100,19969
71444,"2018-12-24 19:56:23",100,20354
56845,"2018-05-25 15:31:54",150,19184
63495,"2018-09-09 11:04:35",50,19715
69349,"2018-12-01 10:30:15",50,20184
58940,"2018-06-24 11:00:40",100,19353
57548,"2018-06-05 13:41:14",100,19250
72106,"2019-01-03 15:48:05",50,20406
54485,"2018-04-23 01:00:01",50,19000
55040,"2018-04-27 17:37:41",200,19031
66879,"2018-10-26 11:19:13",50,19987
61353,"2018-08-06 13:20:21",100,19556
61698,"2018-08-11 03:17:48",100,19581
56956,"2018-05-25 08:13:08",200,19182
61305,"2018-08-05 20:35:19",150,19553
57249,"2018-05-26 23:53:40",100,19199
59287,"2018-06-28 13:13:56",100,19371
68272,"2018-11-21 14:36:20",150,20118
60662,"2018-07-24 18:04:06",150,19494
64141,"2018-09-17 05:56:48",150,19752
67879,"2018-11-17 20:41:10",25,20105
57298,"2018-06-02 13:33:09",150,19236
59183,"2018-06-27 12:25:45",150,19366
61762,"2018-08-10 10:05:13",25,19575
52022,"2018-03-13 18:41:46",200,18783
70575,"2018-12-16 19:39:05",50,20297
50342,"2018-02-17 21:18:57",50,18666
57251,"2018-05-27 05:52:51",100,19202
68968,"2018-12-01 14:01:00",150,20186
53229,"2018-04-03 23:28:15",50,18906
55912,"2018-05-09 00:52:06",25,19087
60026,"2018-07-09 19:03:51",50,19421
71754,"2018-12-30 05:03:15",50,20381
48740,"2018-01-21 07:57:18",150,18530
55132,"2018-04-25 17:15:45",150,19016
52244,"2018-03-17 19:57:54",100,18808
53097,"2018-03-31 02:00:13",100,18881
58277,"2018-06-19 19:09:22",100,19325
49910,"2018-02-09 14:56:54",150,18623
50426,"2018-02-19 23:29:54",50,18677
63031,"2018-09-06 16:11:45",150,19689
52184,"2018-03-14 18:59:49",50,18786
71271,"2018-12-22 10:05:01",100,20331
59040,"2018-06-25 09:59:15",100,19359
69289,"2018-12-03 05:13:54",150,20200
55811,"2018-05-10 00:24:11",100,19095
58292,"2018-06-19 00:47:49",100,19316
61930,"2018-08-15 08:54:00",100,19594
60791,"2018-07-25 22:23:29",100,19499
67126,"2018-11-02 09:01:11",50,20020
66406,"2018-10-21 11:31:54",150,19957
66006,"2018-10-18 11:08:10",100,19944
69129,"2018-11-28 17:37:08",50,20157
65796,"2018-10-14 08:05:17",50,19916
52391,"2018-03-17 13:12:21",100,18804
52529,"2018-03-20 04:24:04",50,18820
66415,"2018-10-23 00:12:38",50,19968
48855,"2018-01-24 07:30:34",200,18540
72169,"2019-01-06 23:26:44",50,20424
53564,"2018-04-07 23:06:55",50,18926
67763,"2018-11-15 08:33:35",50,20092
53043,"2018-03-25 00:03:38",100,18853
64819,"2018-09-28 03:26:58",150,19822
55152,"2018-04-29 22:38:57",100,19041
67267,"2018-11-04 17:54:10",50,20032
71394,"2018-12-21 10:39:35",100,20319
54982,"2018-04-23 06:26:59",100,19002
62793,"2018-08-28 12:40:48",150,19637
51623,"2018-03-07 17:00:21",200,18748
70540,"2018-12-15 18:15:43",100,20290
50904,"2018-03-01 16:46:37",100,18724
57064,"2018-05-24 21:25:57",200,19179
59246,"2018-07-01 07:33:47",50,19381
66838,"2018-10-30 13:15:20",50,20006
59383,"2018-07-04 17:40:22",50,19395
49782,"2018-02-11 19:49:10",50,18635
49858,"2018-02-09 02:39:04",250,18619
68721,"2018-11-26 02:39:46",150,20143
53040,"2018-03-28 11:56:46",250,18866
55974,"2018-05-10 15:08:57",250,19099
59760,"2018-07-12 00:35:34",50,19435
51462,"2018-03-05 03:57:29",150,18736
67570,"2018-11-11 23:44:30",250,20076
60757,"2018-07-25 02:23:56",250,19496
62397,"2018-08-27 10:44:48",50,19633
60479,"2018-07-18 07:35:54",100,19465
56559,"2018-05-19 09:24:35",250,19154
50528,"2018-02-19 16:05:26",100,18675
64256,"2018-09-26 04:24:20",50,19810
51057,"2018-02-23 01:25:20",25,18696
71824,"2019-01-03 17:54:22",50,20407
48775,"2018-01-25 09:50:29",50,18547
60954,"2018-07-28 00:48:58",250,19511
63846,"2018-09-12 14:18:51",50,19728
66543,"2018-10-21 20:46:44",50,19964
51743,"2018-03-06 04:56:52",50,18741
69389,"2018-12-06 11:51:27",50,20225
57809,"2018-06-09 09:16:25",100,19267
62401,"2018-08-26 00:09:04",250,19625
54778,"2018-04-22 03:40:32",150,18995
51730,"2018-03-05 23:16:05",150,18739
48680,"2018-01-25 18:52:24",50,18552
53484,"2018-04-02 10:13:07",100,18900
61754,"2018-08-10 20:13:08",25,19578
65839,"2018-10-15 09:59:18",150,19924
50201,"2018-02-12 05:24:32",150,18636
62351,"2018-08-21 10:40:27",100,19612
59906,"2018-07-08 13:52:07",100,19415
71074,"2018-12-20 10:39:01",100,20311
68049,"2018-11-18 22:09:13",25,20109
71921,"2019-01-03 12:14:17",50,20405
69835,"2018-12-09 05:56:34",50,20244
67663,"2018-11-10 23:45:43",150,20072
55763,"2018-05-12 14:00:06",50,19114
59953,"2018-07-11 21:13:19",250,19432
49480,"2018-02-06 02:31:10",50,18599
66783,"2018-10-30 22:57:42",100,20010
55231,"2018-04-29 16:59:55",100,19040
51825,"2018-03-11 22:13:56",150,18777
57843,"2018-06-07 07:21:05",50,19258
62678,"2018-08-25 14:07:40",100,19622
47824,"2018-01-08 06:43:41",50,18462
69778,"2018-12-08 00:06:33",25,20237
53479,"2018-04-04 08:11:58",100,18908
56199,"2018-05-16 15:02:31",50,19137
54706,"2018-04-20 15:56:59",50,18987
71140,"2018-12-21 23:44:50",100,20324
71142,"2018-12-20 11:57:28",100,20312
51440,"2018-03-01 23:55:19",100,18725
60518,"2018-07-21 20:17:32",150,19480
71324,"2018-12-21 12:55:49",100,20320
67349,"2018-11-05 03:54:22",150,20033
69957,"2018-12-06 01:28:46",150,20219
57114,"2018-05-27 14:57:00",150,19204
58495,"2018-06-15 18:15:05",100,19300
65780,"2018-10-11 23:03:56",150,19907
58813,"2018-06-23 02:53:42",100,19344
55850,"2018-05-12 10:31:08",100,19111
49652,"2018-02-04 01:55:01",100,18592
71373,"2018-12-24 03:06:00",100,20347
53819,"2018-04-09 07:36:38",100,18934
64026,"2018-09-15 04:44:10",50,19740
60030,"2018-07-18 04:17:02",100,19464
48299,"2018-01-14 18:32:11",100,18490
56067,"2018-05-12 21:01:16",150,19116
64233,"2018-09-19 03:55:06",25,19759
64931,"2018-09-27 09:53:33",100,19815
55703,"2018-05-06 09:57:14",50,19073
55024,"2018-04-25 06:43:28",250,19012
71700,"2018-12-29 18:19:58",100,20378
56554,"2018-05-17 21:34:09",50,19144
57377,"2018-05-31 06:47:10",25,19226
52594,"2018-03-22 05:41:47",50,18831
63816,"2018-09-12 21:51:11",50,19730
52528,"2018-03-21 01:23:34",100,18826
58038,"2018-06-09 08:01:13",50,19266
71681,"2019-01-01 02:39:24",50,20391
55973,"2018-05-10 02:47:52",150,19097
48429,"2018-01-16 21:35:28",100,18504
52036,"2018-03-15 14:29:17",150,18796
65956,"2018-10-18 17:53:07",50,19945
60463,"2018-07-23 05:03:14",150,19485
70043,"2018-12-06 00:08:43",100,20218
70698,"2018-12-14 18:26:40",100,20286
66706,"2018-10-24 15:08:03",25,19979
54712,"2018-04-22 10:36:57",100,18997
61966,"2018-08-18 13:04:27",100,19606
71449,"2018-12-26 19:29:22",100,20362
60433,"2018-07-17 04:05:31",100,19459
60191,"2018-07-14 15:54:24",50,19447
67068,"2018-10-30 22:46:53",100,20009
52444,"2018-03-17 22:03:41",150,18810
58195,"2018-06-12 12:50:53",50,19286
67375,"2018-11-05 09:50:03",150,20035
49173,"2018-01-31 10:52:48",50,18579
54263,"2018-04-12 13:07:55",100,18945
55442,"2018-05-04 19:43:54",100,19067
61253,"2018-07-30 11:23:45",100,19524
70816,"2018-12-20 05:43:11",150,20310
65647,"2018-10-11 00:33:54",50,19897
51384,"2018-03-02 13:27:44",50,18728
61807,"2018-08-10 22:11:28",50,19579
66646,"2018-10-26 03:59:08",50,19986
56290,"2018-05-15 17:55:19",200,19131
